temp,mean_energy,energy_std,mean_spin,spin_std
1.96,-3.7763785015413482,0.053224315525065784,0.9237231380958764,0.025509465775042685
1.97,-3.7570320747694903,0.054568177633988246,0.9173598989374807,0.02502255034408167
1.98,-3.737647292627007,0.0558443954179214,0.9078396758229241,0.025214984828252917
1.99,-3.7543113433747304,0.04987636949346569,0.918635951805299,0.02020543126763544
2,-3.738613651725491,0.0639645604057761,0.9069835462722687,0.036335684675171516
2.01,-3.745902241822859,0.05418539309159843,0.9142072277349014,0.024251698377250337
2.02,-3.727041835357625,0.05422096730993588,0.9008287899235268,0.029822186523808056
2.03,-3.7058329003121977,0.0667627326116877,0.8921934527204289,0.03493291655746799
2.04,-3.721725894621198,0.056693564933414355,0.9051781268550266,0.025858750327420413
2.05,-3.699681938169039,0.05959109802333365,0.891159532947902,0.03149000660816996
2.06,-3.684537567320079,0.07098162273167116,0.886223401778647,0.035012584409872614
2.07,-3.6799102147729252,0.06098347905794594,0.8790413572255911,0.04023465543390268
2.08,-3.6611312909735436,0.07405185745069576,0.8725805491933432,0.03839393529610035
2.09,-3.644399578699714,0.07444570413267798,0.8563880339775946,0.05296835726790462
2.1,-3.653413761818188,0.0757628587519873,0.8633279037100091,0.0515071527620562
2.11,-3.6541368629342954,0.06777314823355134,0.8765844398296729,0.0317420757214485
2.12,-3.629939748155029,0.06832091375932817,0.855210300872168,0.03833208618934352
2.13,-3.6207040371840997,0.06705204507788386,0.8459534950195428,0.04586285557726253
2.14,-3.5590068093436127,0.07010474950102888,0.765139144043002,0.06686622132861458
2.15,-3.5432283640682725,0.08269951792326198,0.7669870504484909,0.07791422718334982
2.16,-3.5856100245533824,0.0818128222222824,0.8184579911382045,0.06820138313903357
2.17,-3.5618672154693765,0.08033152491863435,0.792706712114391,0.07582027123677028
2.18,-3.551613484599921,0.08081551405010258,0.7855827434911979,0.0837010008249043
2.19,-3.537311513063451,0.07685176497074536,0.7788796265088817,0.073810138840947
2.2,-3.5282038563401894,0.08749026663230652,0.7777247592881364,0.07857269415165134
2.21,-3.5446500249219284,0.08665711647390187,0.8050905835800096,0.05930210976135816
2.22,-3.46995277610432,0.09831291726256991,0.7010881145638321,0.1296620147567568
2.23,-3.503848143104873,0.09162292201336208,0.7622269241064674,0.08046022751619894
2.24,-3.51266017311444,0.07918810659198215,0.7896913097677957,0.05844626959369014
2.25,-3.484326479126424,0.08362900752900311,0.7630215207593029,0.06509152047776831
2.26,-3.4727271788717036,0.07857259071018305,0.7149981395088734,0.1043357252269646
2.27,-3.4315516163989144,0.08320628443166757,0.6975858823157178,0.07956330416216127
2.28,-3.44645932792957,0.08038267317983122,0.7048303125773295,0.09305243446206833
2.29,-3.4188238096335737,0.08897449684070498,0.6944080246486718,0.09664275997498158
2.3,-3.3335999417104665,0.10440722737265047,0.4773274580133205,0.1620224774540466
2.31,-3.4045638429519633,0.08788890831611373,0.7063558705516181,0.07773893282982881
2.32,-3.388344738234704,0.10494357315361118,0.6587756062845569,0.11469009277551831
2.33,-3.339887580719077,0.09169697357055041,0.607087647377411,0.11967182439164821
2.34,-3.3850873969983133,0.08900651483216171,0.6805004601726811,0.09934271641619494
2.35,-3.3135987623625613,0.08471441461208755,0.5284128089160411,0.15866334527067388
2.36,-3.2867980282038256,0.09300752634525822,0.5742014484859859,0.11746703738628449
2.37,-3.3684120389457997,0.10838951667556895,0.6669782119184295,0.13117101087897953
2.38,-3.254596947620991,0.1020814023850677,0.44507040500606365,0.17964162493990316
2.39,-3.2077526882157676,0.11126339559118291,0.2074541888453786,0.2849152272460197
2.4,-3.202425759900924,0.10771919141387891,0.21866785127749508,0.2872861479138704
2.41,-3.282943497283911,0.09531240366116847,0.5806181845865858,0.09408059805020692
2.42,-3.249870697092877,0.08948558288907356,0.5340685014044825,0.13657626042286597
2.43,-3.2598530984645535,0.10687463369057032,0.4957381765973552,0.20961091512162838
2.44,-3.150054335462747,0.10168155726439604,0.17447896505301158,0.27954895079157877
2.45,-3.269994467290593,0.09648481732420948,0.5762866906952675,0.12798644606253542
2.46,-3.154442624708032,0.09750483113109289,0.23762743763663602,0.20992168939307007
2.47,-3.12711134178663,0.1015622937434793,0.17190614870401208,0.2085214404685464
2.48,-3.1808129257185858,0.09280238016334663,0.4168292620493878,0.160721062878022
2.49,-3.1256240294345483,0.09268361826042729,0.32948574548406445,0.14559395067494554
2.5,-3.0954712248360616,0.09176456018191899,0.14526358508735726,0.22833637027017178
2.51,-3.1343136037752974,0.09665891871334734,0.3791089814562725,0.16880464393801406
2.52,-3.1114052184993732,0.09489779593106716,0.1253040481621776,0.310930184964483
2.53,-3.096831066696032,0.09598923229556469,0.008599869691296847,0.30668186061093256
2.54,-3.0955622776451652,0.09721127557268845,0.09531703569566768,0.2544252971178108
2.55,-3.1088138082322545,0.0895866874306693,0.16960633137370984,0.27905643493957505
2.56,-3.088678463255221,0.09288940511323027,0.26081886459248405,0.20360623369426653
2.57,-3.0729403186408546,0.09761342221340938,0.22883608037058764,0.20753162217359902
2.58,-3.0778631434958132,0.08979884869664347,0.07668059030905593,0.3058249918212203
2.59,-3.079534953934954,0.09124942659260285,-0.12261591741591742,0.33986374657432683
2.6,-3.049905161341507,0.08121185335496209,0.13659196219318953,0.22159444530435282
2.61,-3.0317907289621777,0.08923846941452436,0.009556508310430572,0.24188017954127064
2.62,-3.029237740568884,0.0879336986302197,0.08047884227842252,0.23206208886469348
2.63,-3.0247954467273352,0.0928101454849464,0.12720991129040665,0.22895392702179196
2.64,-3.0102368534154933,0.08294181250387697,0.08391179223950565,0.2069610038600658
2.65,-3.016372291512987,0.09423006768710258,0.2579523472953968,0.16036493089133955
2.66,-3.0039702513215434,0.0960774755239506,0.17626698728680282,0.1852496036801198
2.67,-2.9845738549474294,0.09677042661795653,0.08960978244894878,0.16949588504959756
2.68,-2.9720587322300362,0.0930872552931939,0.11362851251451131,0.1502046425409488
2.69,-2.9910026607028857,0.09533858307671828,0.012003655988167604,0.2208262422694086
2.7,-2.9479838868444563,0.0842249143072486,0.04319287326033953,0.1612404124812928
2.71,-2.962329356327029,0.08708545639075001,0.02687107437059678,0.22152874823923488
2.72,-2.978179601795842,0.08461807395513045,-0.014578878215193825,0.23304834538046493
2.73,-2.9548938748092537,0.09176743383377234,0.14010424758754267,0.16807366462636114
2.74,-2.9443419312449066,0.08409147884140893,0.11112212756717736,0.1965766487530525
2.75,-2.9444535300632615,0.08567025889741854,0.13496750577237146,0.15947189745225093
2.76,-2.9330812377051076,0.0949509033158026,0.0625103288666713,0.2202874015521108
2.77,-2.9472121776949365,0.08064602154734662,0.01633270260856468,0.21395870971593295
2.78,-2.927314295422794,0.08934893176818297,0.10053957674859672,0.16958566888470297
2.79,-2.915732770309183,0.08708565410137381,0.06494898954033904,0.18966968837413367
2.8,-2.926726457152444,0.08746856857959692,0.11387538973367473,0.15498845874467976
2.81,-2.917089738244653,0.0788646629311656,0.035572430771007836,0.19124663754230445
2.82,-2.914677942151624,0.0850095604685084,0.1468027251501031,0.1382535889966564
2.83,-2.887148904434781,0.07949135924454269,-0.035675020832895664,0.13917455681358074
2.84,-2.9116046223028547,0.09218471110934115,0.11349348149468017,0.218599068940886
2.85,-2.8916536010684135,0.08449931349783289,-0.004969367358292224,0.1529267449280053
2.86,-2.8899409098692046,0.07654660990885274,-0.0089000359922145,0.18627564479515163
2.87,-2.8832528364870202,0.08495862280551657,0.11351537776661583,0.15501587276277926
2.88,-2.870918315497332,0.07546430996578807,-0.017257872731165157,0.15132391961953068
2.89,-2.8647953504399792,0.07548085859763959,0.04919394572150011,0.15072069213136077
2.9,-2.8552112861390526,0.08996328786632726,0.06110067691529069,0.14642124428045633
2.91,-2.854429401922504,0.07749010680293447,-0.008380551311385272,0.13345538847773197
2.92,-2.855891922199744,0.08265287290844266,0.060216448576414935,0.15297103400053125
2.93,-2.8625917730699175,0.08175137572254554,0.07299597356316266,0.16014885460719597
2.94,-2.8355675941886234,0.0848419839792766,0.04253290518249887,0.13406371264718345
2.95,-2.845987819157872,0.08499764669536262,0.050295578071809635,0.1592854681680342
2.96,-2.8310983793219995,0.08079930679877759,0.011491063137204716,0.1184954114655951
2.97,-2.8291714154260736,0.08300136163634722,-0.01461599132406586,0.15829733470292087
2.98,-2.83149305376233,0.08066938504210287,-0.015595822174348229,0.1643164824935005
2.99,-2.8177267227043012,0.07367886971412436,0.06542869437488272,0.13572134502896122
3,-2.818755963308709,0.07856014634454186,0.009998701423077985,0.12504487356489208
3.01,-2.8305552662397835,0.07876694849444717,0.044322638429447295,0.15333241481089196
3.02,-2.8174359173389867,0.08835401142408289,0.06206110795771539,0.15298181060327648
3.03,-2.806966216670025,0.08494241221140497,0.06558747429390187,0.13793425625609226
3.04,-2.813050700827215,0.08084829700789636,0.06005129554652612,0.15273048887763568
3.05,-2.7945318219638846,0.0812048664507788,0.0677359236238296,0.11854821507495106
3.06,-2.7817290430424673,0.08080432451420946,0.005367260842480647,0.13075448322702626
3.07,-2.794387757179891,0.08033922775555542,0.05906009413939209,0.14497516333893554
3.08,-2.7876147667520823,0.07853419646611866,0.0032130929151875623,0.135357384258326
3.09,-2.7878350332012776,0.08204344100707463,0.019186935523649862,0.13570137997018702
3.1,-2.7927960489515686,0.08085170414188846,0.04211778198668015,0.12567369357570587
3.11,-2.778896706481488,0.08057886230600345,-0.003747975042470947,0.11968241022310254
3.12,-2.772600480997817,0.08320024420500638,0.007395626089592383,0.13781834445743424
3.13,-2.7690454596697567,0.08415357142055375,0.033540074865006014,0.12990316872355223
3.14,-2.764946029008125,0.08259392512037048,0.06264938134709588,0.12251999510314258
3.15,-2.760932169373594,0.07945510720762151,0.0517603032062007,0.12811763788679312
3.16,-2.759868939273583,0.07713263611655238,0.006803431606182337,0.10995240604415617
3.17,-2.748881634725066,0.078224285829306,0.02320910390050231,0.11766149936003631
3.18,-2.758576010437335,0.07741446162228485,-0.011616005122025616,0.12632132287277273
3.19,-2.7455646786610637,0.07610432969807761,0.017188123780276426,0.11688867459128782
3.2,-2.7455091106838094,0.07520745834374036,0.02137448234328113,0.12359566697205703
3.21,-2.7415497035034435,0.0781392321997301,0.02321057374586963,0.11768590175576982
3.22,-2.7376991446389556,0.08068733368059157,0.01886536849480576,0.11974524922829732
3.23,-2.7393291702965774,0.07390438186270819,0.017620034595914255,0.12261957402321555
3.24,-2.750606341570477,0.07327398598448148,0.02324282478638221,0.1301302948896516
3.25,-2.730794716131916,0.0806625144199811,0.00231187211494916,0.11781443493230011
3.26,-2.7211605875509015,0.07829306899076569,0.03245090168702734,0.11257600830294975
3.27,-2.724320256027285,0.08020564880578973,0.018000356242344074,0.1161486454553338
3.28,-2.725076153248147,0.07911350615256346,-0.005108388354191987,0.11087993205570387
3.29,-2.7219181433166626,0.07823741749541492,0.008903180220217083,0.12077937932222642
3.3,-2.724048939919862,0.07757169685493479,0.013806093885985454,0.11949958743922835
3.31,-2.7235594188774903,0.07744815197312586,0.01572032681615286,0.11736561150099017
3.32,-2.712739237839812,0.07452866223674427,0.020527871230759626,0.11824321182793635
3.33,-2.713279562965444,0.0757759786584632,0.026813719174375757,0.10975919278725872
3.34,-2.7002758617739593,0.07688816014634059,0.006369131770444562,0.11936212672167881
3.35,-2.706582065456122,0.07593703410522379,0.028691219843347993,0.10658433512377342
3.36,-2.7063606460119125,0.07577083049955258,0.0145243152934029,0.11033262988122097
3.37,-2.694554870676171,0.07935885181297855,0.020164793817483873,0.11576302669303615
3.38,-2.691232223626914,0.07215188818948863,-0.027093552465233883,0.11599168330455988
3.39,-2.6915069205843003,0.08069311407582294,0.020764438594974094,0.11937536185122356
3.4,-2.690174552704759,0.08390552160995277,0.00013315843783339454,0.12667771802094913
3.41,-2.683303898960735,0.0715093450157009,0.02627855512574011,0.09539271020608442
3.42,-2.6894344581297824,0.07672584213391188,-0.011858055312796245,0.11282248155313483
3.43,-2.6816527950435582,0.07859233744156878,0.017701343295081388,0.10800849600086704
3.44,-2.6795251812207472,0.07352380990920786,-0.003675421890760113,0.10139101759761139
3.45,-2.681209342122205,0.07474658565243361,-0.013891332549700462,0.12109452784331373
3.46,-2.670334421418797,0.0765730068141984,0.0037898621208873945,0.10559766163947722
3.47,-2.6776716236990463,0.07617131105870387,-0.0048458805411110625,0.10804157530945353
3.48,-2.6716781367397053,0.07775530553270919,0.01839984606134811,0.11280447052255776
3.49,-2.6745568358244256,0.07642756369777598,0.026281884676790553,0.10406697131982111
3.5,-2.661506470959596,0.07652971215706417,0.004075616074538488,0.1127345376754121
3.51,-2.6632087383368854,0.07541436669520003,-0.0074476245353995415,0.11091406493335952
3.52,-2.6588228621167422,0.0717503666367654,0.0031365525699677344,0.11193122323787481
3.53,-2.652855811221837,0.07989451468273125,0.029467465186011364,0.11392545528159424
3.54,-2.654776727057761,0.07144005051852356,0.005932903732586694,0.10415187312832808
3.55,-2.650702057653058,0.0753196827416087,-0.0009336984442398099,0.10373139427991297
3.56,-2.6422263840367735,0.06948262317126214,0.02861131453313645,0.09687296747062792
3.57,-2.648348668087107,0.07388749999153225,0.01948318645446755,0.10004173385931621
3.58,-2.6364694902944015,0.07566630346795558,0.028900363814849082,0.09397799854619833
3.59,-2.6505502281776487,0.0724036541974462,0.0051837092596048314,0.10719823105694609
3.6,-2.631326631576091,0.07490610268332014,0.016625176131260726,0.10578695776193205
3.61,-2.630704594045567,0.07720684790053126,0.013290862776142524,0.0965968664558027
3.62,-2.630358338800233,0.07128704120442152,0.016016197830628864,0.09850529904763151
3.63,-2.636047969376869,0.07153015668065567,-0.013684203581539298,0.10495080654350432
3.64,-2.6239875748626296,0.07437048826621459,0.030699489214944156,0.10909751866855812
3.65,-2.6228916723839393,0.07275236707797912,0.02725338299193048,0.09695605858894037
3.66,-2.6192623534833817,0.07337917402373365,0.029886776168303195,0.09384909093334942
3.67,-2.6229855727251294,0.0757996819305628,-0.00023368645575977488,0.10361434194174395
3.68,-2.6254407380029545,0.0712006168728732,0.023542578447362142,0.09111041206684439
3.69,-2.6208789186304564,0.07529033122910342,0.004422200095016824,0.10048379306092961
3.7,-2.6158611773679548,0.07055270838058832,0.026597384632290676,0.1099833607070371
3.71,-2.618809423449848,0.07790362112680592,0.005973291376513893,0.09451324942089862
3.72,-2.61434245441872,0.07251321656500619,-0.008651644081275214,0.10106255500746517
3.73,-2.6115223439150066,0.07035092334353207,0.0014534018313766602,0.10367856588270669
3.74,-2.615208262030586,0.07253228055129371,-0.011813419805437765,0.10095963309809554
3.75,-2.612854401564576,0.07598506396238629,0.005406854966062319,0.09489041097365188
3.76,-2.6033300587263177,0.06997270145103048,0.0024946007209232096,0.089741481415032
3.77,-2.606437552560868,0.07205134984590576,-0.0031657795417717885,0.09905823325417584
3.78,-2.5997701272251037,0.07338779613099833,0.024233004743749734,0.09869042457190255
3.79,-2.6051000648876217,0.07476839860471374,0.01144400504795042,0.09635065289373453
3.8,-2.596073832476761,0.07339212469620066,0.010755101420186724,0.09637931668823295
3.81,-2.599479813551519,0.0711336786245259,0.023471890567583774,0.08587027450101598
3.82,-2.582639297071634,0.07013884769068718,0.02608669550320769,0.09857043665218888
3.83,-2.5883259804803695,0.07385109778571115,0.01669227063297677,0.09417962478034654
3.84,-2.5886981094135986,0.07488838751334398,-0.0058452168662015995,0.09524776329670698
3.85,-2.5882842449038996,0.07065647127176337,0.011359018657994482,0.09049360023459573
3.86,-2.5845925075635234,0.07081860339749099,0.015619252331890964,0.09192475236280773
3.87,-2.5848838573197903,0.07067944808668955,0.015244455187119284,0.08943295641215243
3.88,-2.5818859894906967,0.0709815917925487,0.019411873850876848,0.0903471398801041
3.89,-2.5722823249107925,0.07114965120339062,8.645830820549837E-05,0.08226484979678596
3.9,-2.5764250721115136,0.07369624005737878,-0.000508010766828766,0.090298480636569
3.91,-2.5787347750019056,0.07013723686251233,0.023044510014272903,0.09089972985571441
3.92,-2.5708173781198544,0.07011064503100845,0.014940275775839841,0.08976555760836273
3.93,-2.574434853570449,0.07312613459429688,0.008900343451117192,0.09130184479164752
3.94,-2.5712695069010203,0.06892292610063011,0.009048368737711946,0.08922322063526611
3.95,-2.565236684992843,0.06891689093253761,0.01888774158557318,0.08348684883484689
3.96,-2.5662273757291727,0.06751555209369432,-0.007947414048228605,0.09305656661660477
3.97,-2.5560591867849816,0.07082704902779999,0.007485938812047468,0.08394118153658181
3.98,-2.5686169352184556,0.07437396204381724,0.01002921434991151,0.09341452553523114
3.99,-2.5565922725655605,0.07228202756773489,0.01126969506459835,0.09015297860958797
4,-2.560514868181006,0.07186277844271372,0.0033769692462235087,0.08817526082669161
4.01,-2.565018601498041,0.07284392981074661,-0.0022659962166237074,0.09348337333891342
